close,date,high,low,open,quoteVolume,volume,weightedAverage
0.00019029,2017-07-01 00:00:00,0.00019029,0.00018848,0.00018862,80.77183156,0.01533631,0.00018987
0.00019147,2017-07-01 00:05:00,0.00019212,0.00019014,0.00019014,48406.679615,9.27846036,0.00019167
0.00019,2017-07-01 00:10:00,0.00019039,0.00018956,0.00019039,3023.84393808,0.57389025,0.00018978
0.00018952,2017-07-01 00:15:00,0.0001898,0.00018952,0.0001898,10369.7437735,1.96567208,0.00018955
0.00018875,2017-07-01 00:20:00,0.0001895,0.00018874,0.0001895,7458.28138744,1.40874094,0.00018888
0.00018852,2017-07-01 00:25:00,0.00018884,0.00018852,0.00018875,431.53007958,0.08140149,0.00018863
0.00018862,2017-07-01 00:30:00,0.00019,0.00018855,0.00018855,703.80840136,0.1336794,0.00018993
0.00018884,2017-07-01 00:35:00,0.00019,0.00018866,0.00018999,484.35325709,0.09202567,0.00018999
0.00018837,2017-07-01 00:40:00,0.00019,0.00018837,0.00018884,2639.86609759,0.49787841,0.00018859
0.00018856,2017-07-01 00:45:00,0.00018856,0.00018856,0.00018856,3.18195407,0.00059998,0.00018856
0.00018836,2017-07-01 00:50:00,0.00018988,0.00018835,0.00018857,5264.15536676,0.99157778,0.00018836
0.00018981,2017-07-01 00:55:00,0.00018986,0.00018854,0.00018854,420.95154324,0.0798735,0.00018974
0.00018836,2017-07-01 01:00:00,0.0001884,0.00018835,0.0001884,1051.62606842,0.19807841,0.00018835
0.00018858,2017-07-01 01:05:00,0.00018896,0.00018836,0.00018836,275.37352932,0.05192669,0.00018856
0.00018832,2017-07-01 01:10:00,0.00019,0.00018832,0.00018896,20701.77734,3.90182973,0.00018847
0.00018834,2017-07-01 01:15:00,0.00018858,0.00018834,0.00018834,201.19600706,0.03790661,0.0001884
0.00018834,2017-07-01 01:20:00,0.00018835,0.00018833,0.00018835,190.0,0.03578371,0.00018833
0.0001884,2017-07-01 01:25:00,0.0001884,0.00018836,0.00018837,52.58711257,0.00990703,0.00018839
0.00018988,2017-07-01 01:30:00,0.00018988,0.0001884,0.0001884,868.36411078,0.16430724,0.00018921
0.00018935,2017-07-01 01:35:00,0.00018938,0.00018842,0.00018938,990.68699063,0.18759255,0.00018935
0.0001887,2017-07-01 01:40:00,0.00018936,0.0001887,0.00018936,2288.95121004,0.43240926,0.00018891
0.00018834,2017-07-01 01:45:00,0.00018915,0.00018834,0.00018872,1044.09874518,0.1970632,0.00018874
0.00018916,2017-07-01 01:50:00,0.00018916,0.00018915,0.00018915,351.51629289,0.06649003,0.00018915
0.00018915,2017-07-01 01:55:00,0.00018916,0.00018915,0.00018916,509.9625,0.0964644,0.00018915
0.00018833,2017-07-01 02:00:00,0.00018915,0.00018832,0.00018915,969.11287892,0.1831649,0.000189
0.00018916,2017-07-01 02:05:00,0.00018916,0.00018831,0.00018833,1079.8298944,0.20363003,0.00018857
0.00018916,2017-07-01 02:10:00,0.00018934,0.00018916,0.00018917,372.22737336,0.07043998,0.00018923
0.00018934,2017-07-01 02:15:00,0.00018934,0.00018917,0.00018917,13.97873954,0.00264605,0.00018929
0.00018821,2017-07-01 02:20:00,0.00018918,0.00018819,0.00018918,571.86392858,0.10787976,0.00018864
0.00018932,2017-07-01 02:25:00,0.00018932,0.00018801,0.00018917,8164.71422559,1.53972276,0.00018858
0.0001892,2017-07-01 02:30:00,0.00018932,0.00018801,0.00018802,918.80614982,0.17293232,0.00018821
0.0001892,2017-07-01 02:35:00,0.0001892,0.0001892,0.0001892,0.0,0.0,0.0001892
0.00018816,2017-07-01 02:40:00,0.00018816,0.00018812,0.00018812,48.98609006,0.00921686,0.00018815
0.00018816,2017-07-01 02:45:00,0.00018816,0.00018816,0.00018816,0.0,0.0,0.00018816
0.00018703,2017-07-01 02:50:00,0.00018932,0.00018703,0.00018927,17979.963597,3.36988037,0.00018742
0.00018701,2017-07-01 02:55:00,0.00018703,0.000187,0.00018702,3051.35389445,0.57065195,0.00018701
0.00018691,2017-07-01 03:00:00,0.00018703,0.00018691,0.00018703,1773.71232338,0.33159182,0.00018694
0.00018703,2017-07-01 03:05:00,0.00018703,0.00018691,0.00018703,793.26569663,0.14834702,0.000187
0.00018702,2017-07-01 03:10:00,0.00018703,0.00018702,0.00018703,406.18471635,0.07596573,0.00018702
0.00018847,2017-07-01 03:15:00,0.00018847,0.00018691,0.00018695,15744.7492399,2.94365672,0.00018696
0.00018821,2017-07-01 03:20:00,0.00018821,0.0001877,0.0001877,64.62641245,0.01213579,0.00018778
0.00018822,2017-07-01 03:25:00,0.00018822,0.0001877,0.0001877,4.31665476,0.00081053,0.00018777
0.0001912,2017-07-01 03:30:00,0.00019213,0.00018792,0.00018822,114627.515941,21.86888537,0.00019078
0.00018869,2017-07-01 03:35:00,0.0001912,0.00018742,0.00018916,9921.50222856,1.87682446,0.00018916
0.00018723,2017-07-01 03:40:00,0.00018869,0.00018722,0.00018867,9515.73061717,1.78521372,0.0001876
0.00018702,2017-07-01 03:45:00,0.00018915,0.00018691,0.00018862,11701.4270118,2.19365621,0.00018746
0.00018989,2017-07-01 03:50:00,0.00018999,0.00018691,0.000189,59845.2164201,11.24532061,0.0001879
0.0001887,2017-07-01 03:55:00,0.00018921,0.00018691,0.00018787,11943.8049963,2.23780505,0.00018736
0.00018692,2017-07-01 04:00:00,0.00018871,0.00018691,0.00018871,6282.65387877,1.1745737,0.00018695
0.00018721,2017-07-01 04:05:00,0.00018721,0.00018712,0.00018721,39.38976456,0.00737404,0.0001872
0.0001873,2017-07-01 04:10:00,0.0001873,0.00018713,0.00018713,632.11015519,0.11836227,0.00018724
0.00018721,2017-07-01 04:15:00,0.0001873,0.00018692,0.00018713,2840.09918403,0.53121555,0.00018704
0.00018907,2017-07-01 04:20:00,0.00018907,0.00018714,0.00018714,7955.01400009,1.49209826,0.00018756
0.00018715,2017-07-01 04:25:00,0.00018917,0.00018715,0.00018907,6979.81089768,1.31561573,0.00018848
0.00018813,2017-07-01 04:30:00,0.00018813,0.00018715,0.00018719,263.19791827,0.04951505,0.00018812
0.00018813,2017-07-01 04:35:00,0.00018813,0.00018813,0.00018813,0.0,0.0,0.00018813
