close,date,high,low,open,quoteVolume,volume,weightedAverage
0.00011719,2017-06-11 00:00:00,0.00011807,0.00011405,0.000115,687816.176862,80.0412794,0.00011637
0.00011315,2017-06-11 00:05:00,0.00011719,0.00011315,0.000117,751559.673721,86.15077977,0.00011462
0.0001145,2017-06-11 00:10:00,0.0001167,0.00011314,0.00011315,940754.730038,108.02613419,0.00011482
0.00011399,2017-06-11 00:15:00,0.000116,0.00011385,0.0001145,1031472.812,118.23139243,0.00011462
0.00011492,2017-06-11 00:20:00,0.000116,0.00011219,0.00011391,615446.467411,70.19819771,0.00011406
0.00011719,2017-06-11 00:25:00,0.00011719,0.00011431,0.00011492,446772.059185,51.91782722,0.0001162
0.00011928,2017-06-11 00:30:00,0.00011987,0.00011628,0.00011628,733475.603111,86.72227104,0.00011823
0.0001166,2017-06-11 00:35:00,0.00011985,0.00011465,0.00011928,786038.41008,91.66595382,0.00011661
0.00011658,2017-06-11 00:40:00,0.00011847,0.00011412,0.00011661,703230.712459,81.47310756,0.00011585
0.00011699,2017-06-11 00:45:00,0.00011744,0.00011506,0.00011658,152536.706084,17.66375711,0.0001158
0.00012114,2017-06-11 00:50:00,0.00012286,0.0001163,0.0001163,1234058.84619,148.42356732,0.00012027
0.00011995,2017-06-11 00:55:00,0.00012317,0.00011819,0.00012114,1293088.41134,156.45993094,0.00012099
0.0001222,2017-06-11 01:00:00,0.00012316,0.00011995,0.00011995,880812.817864,107.58966489,0.00012214
0.0001265,2017-06-11 01:05:00,0.00012678,0.0001222,0.00012316,1816897.64919,226.92226159,0.00012489
0.000126,2017-06-11 01:10:00,0.00012689,0.00012201,0.0001267,1678616.38057,209.9089116,0.00012504
0.00012486,2017-06-11 01:15:00,0.0001265,0.00012241,0.0001264,821607.692526,102.20080139,0.00012439
0.0001217,2017-06-11 01:20:00,0.00012525,0.00011901,0.00012486,1400895.34374,171.06518226,0.00012211
0.0001224,2017-06-11 01:25:00,0.000123,0.00012068,0.00012113,726172.913627,88.38268759,0.00012171
0.00012242,2017-06-11 01:30:00,0.00012392,0.00012204,0.00012297,450016.359177,55.37783026,0.00012305
0.00012004,2017-06-11 01:35:00,0.00012404,0.00011953,0.0001225,556966.154542,67.68065132,0.00012151
0.00012068,2017-06-11 01:40:00,0.00012098,0.00012,0.00012098,242331.40823,29.21492291,0.00012055
0.00012,2017-06-11 01:45:00,0.000121,0.00011972,0.00012068,378942.665053,45.7100305,0.00012062
0.000118,2017-06-11 01:50:00,0.00012,0.00011551,0.00012,1852020.8908,217.00736698,0.00011717
