close,date,high,low,open,quoteVolume,volume,weightedAverage
8.982e-05,2017-07-10 00:00:00,9.027e-05,8.981e-05,9.027e-05,80470.5923045,7.24915337,9.008e-05
8.957e-05,2017-07-10 00:05:00,8.981e-05,8.953e-05,8.981e-05,76495.6013389,6.85660026,8.963e-05
8.977e-05,2017-07-10 00:10:00,8.98e-05,8.955e-05,8.957e-05,180888.749858,16.20592866,8.959e-05
8.966e-05,2017-07-10 00:15:00,8.98e-05,8.911e-05,8.967e-05,231578.100728,20.6946706,8.936e-05
8.979e-05,2017-07-10 00:20:00,9.003e-05,8.936e-05,8.956e-05,70890.6020446,6.36013682,8.971e-05
8.951e-05,2017-07-10 00:25:00,8.979e-05,8.95e-05,8.979e-05,99576.7120984,8.92122126,8.959e-05
8.912e-05,2017-07-10 00:30:00,8.949e-05,8.91e-05,8.948e-05,133826.179846,11.94414032,8.925e-05
8.913e-05,2017-07-10 00:35:00,8.913e-05,8.9e-05,8.91e-05,451011.78008,40.16694473,8.905e-05
8.93e-05,2017-07-10 00:40:00,8.938e-05,8.903e-05,8.909e-05,138965.452326,12.38275402,8.91e-05
8.933e-05,2017-07-10 00:45:00,8.943e-05,8.906e-05,8.93e-05,75765.805188,6.76088513,8.923e-05
8.918e-05,2017-07-10 00:50:00,8.937e-05,8.914e-05,8.924e-05,89216.1240808,7.9624246,8.924e-05
8.89e-05,2017-07-10 00:55:00,8.922e-05,8.89e-05,8.922e-05,403519.684197,35.89778957,8.896e-05
8.906e-05,2017-07-10 01:00:00,8.906e-05,8.882e-05,8.889e-05,38449.5509863,3.41875991,8.891e-05
8.842e-05,2017-07-10 01:05:00,8.905e-05,8.811e-05,8.905e-05,947702.832776,83.90880108,8.853e-05
8.881e-05,2017-07-10 01:10:00,8.919e-05,8.822e-05,8.842e-05,393227.854914,34.90000107,8.875e-05
8.876e-05,2017-07-10 01:15:00,8.891e-05,8.86e-05,8.881e-05,103805.943665,9.2114919,8.873e-05
8.893e-05,2017-07-10 01:20:00,8.907e-05,8.862e-05,8.876e-05,56095.7073036,4.98658586,8.889e-05
8.956e-05,2017-07-10 01:25:00,8.965e-05,8.893e-05,8.897e-05,237060.004034,21.17772303,8.933e-05
8.936e-05,2017-07-10 01:30:00,8.958e-05,8.907e-05,8.957e-05,231459.989076,20.70327339,8.944e-05
8.956e-05,2017-07-10 01:35:00,8.958e-05,8.891e-05,8.94e-05,235070.341656,20.96176389,8.917e-05
8.921e-05,2017-07-10 01:40:00,8.966e-05,8.92e-05,8.956e-05,102440.13714,9.16660524,8.948e-05
8.936e-05,2017-07-10 01:45:00,8.947e-05,8.908e-05,8.921e-05,94965.1214608,8.47586687,8.925e-05
8.931e-05,2017-07-10 01:50:00,8.944e-05,8.93e-05,8.936e-05,32065.3369086,2.86452997,8.933e-05
8.933e-05,2017-07-10 01:55:00,8.933e-05,8.93e-05,8.931e-05,120313.156337,10.74535219,8.931e-05
8.937e-05,2017-07-10 02:00:00,8.941e-05,8.931e-05,8.932e-05,38986.2520159,3.48314824,8.934e-05
8.945e-05,2017-07-10 02:05:00,8.966e-05,8.933e-05,8.937e-05,52300.6912388,4.68150371,8.951e-05
