close,date,high,low,open,quoteVolume,volume,weightedAverage
0.01774501,2017-07-20 00:00:00,0.01777169,0.017737,0.01773743,481.4027414,8.54386855,0.01774786
0.01779331,2017-07-20 00:05:00,0.017794,0.017745,0.01774501,468.34760571,8.32637569,0.01777819
0.01778001,2017-07-20 00:10:00,0.01780201,0.01778,0.01779331,1257.80308198,22.37342035,0.01778769
0.01777942,2017-07-20 00:15:00,0.01780737,0.01772914,0.01778001,1292.77849773,22.98386717,0.01777865
0.01770002,2017-07-20 00:20:00,0.01776245,0.01770001,0.01776245,600.39704597,10.65186536,0.01774136
0.01770005,2017-07-20 00:25:00,0.01773023,0.01767291,0.01773,437.62447722,7.74538978,0.01769871
0.01773795,2017-07-20 00:30:00,0.01776245,0.0177,0.01770005,387.91970758,6.87466492,0.01772187
0.01783,2017-07-20 00:35:00,0.01784,0.017715,0.01773519,1595.22634503,28.40810857,0.01780819
0.01783997,2017-07-20 00:40:00,0.01784895,0.01783,0.01783,591.10818136,10.54185421,0.01783405
0.01786688,2017-07-20 00:45:00,0.01788401,0.01783996,0.01783997,883.24948049,15.76907486,0.01785347
0.01786514,2017-07-20 00:50:00,0.017916,0.01785389,0.01786688,852.64835516,15.25712692,0.0178938
0.01793199,2017-07-20 00:55:00,0.017932,0.01786002,0.01788255,697.59123836,12.48849101,0.0179023
0.01790811,2017-07-20 01:00:00,0.01795,0.01785883,0.01793199,1243.11637026,22.28840815,0.01792946
0.01786675,2017-07-20 01:05:00,0.01794821,0.01785261,0.01790811,858.2808488,15.36012737,0.01789638
0.01785267,2017-07-20 01:10:00,0.01788175,0.01785,0.01786675,697.95403097,12.46084038,0.01785338
0.01787999,2017-07-20 01:15:00,0.01788827,0.0178526,0.01785268,73.81781158,1.31844875,0.01786084
0.01784999,2017-07-20 01:20:00,0.0178948,0.01783995,0.01788,2147.18777118,38.33261218,0.01785247
0.01783994,2017-07-20 01:25:00,0.01783996,0.01782203,0.01783996,276.30341111,4.92753639,0.01783378
