close,date,high,low,open,quoteVolume,volume,weightedAverage
0.12159986,2017-06-24 00:00:00,0.12159999,0.12145001,0.12158462,93.17867936,11.32594266,0.12155079
0.12150059,2017-06-24 00:05:00,0.12164202,0.12149753,0.12149753,305.79898858,37.18863033,0.12161135
0.12168,2017-06-24 00:10:00,0.12170616,0.12150001,0.12150059,248.22222628,30.16677632,0.12153132
0.1215006,2017-06-24 00:15:00,0.12168,0.12150048,0.12168,213.92872579,26.02494321,0.1216524
0.12145,2017-06-24 00:20:00,0.12167962,0.12145,0.1215006,309.29058321,37.58636343,0.12152443
0.1215,2017-06-24 00:25:00,0.1215,0.12145,0.12148247,209.53422604,25.45606226,0.1214888
0.12163268,2017-06-24 00:30:00,0.12163878,0.1214946,0.1215,112.58407884,13.67996813,0.1215089
0.12150999,2017-06-24 00:35:00,0.12163267,0.121351,0.12159999,507.68241192,61.67529681,0.12148401
0.12163903,2017-06-24 00:40:00,0.12168777,0.12135005,0.12135102,321.45642805,39.04387101,0.12145929
0.12152998,2017-06-24 00:45:00,0.12177268,0.1215,0.12163903,144.22418627,17.53900054,0.12160928
0.12149997,2017-06-24 00:50:00,0.12152999,0.12135858,0.12152999,424.17555421,51.51071259,0.12143724
0.12148999,2017-06-24 00:55:00,0.12149998,0.12135895,0.12149997,179.88529972,21.85330924,0.12148468
0.12174996,2017-06-24 01:00:00,0.12174998,0.12139061,0.12148998,191.82765524,23.33510732,0.12164621
0.12175099,2017-06-24 01:05:00,0.12175099,0.12149999,0.12164509,189.31104975,23.03779225,0.1216928
0.12178027,2017-06-24 01:10:00,0.12178028,0.12174985,0.12175099,198.04243641,24.11594829,0.12177161
0.12202712,2017-06-24 01:15:00,0.12238549,0.12160737,0.12178027,1171.26543143,143.10788404,0.12218228
0.12189987,2017-06-24 01:20:00,0.1223781,0.12189987,0.122378,524.19898923,64.12252473,0.12232477
0.12173592,2017-06-24 01:25:00,0.122,0.12170872,0.12199067,358.99275644,43.77218593,0.12193055
0.12200003,2017-06-24 01:30:00,0.12229883,0.12170873,0.12170873,162.39563832,19.84130161,0.12217878
0.12205,2017-06-24 01:35:00,0.12217968,0.122,0.12200004,245.53444428,29.96932862,0.12205753
0.12200001,2017-06-24 01:40:00,0.12217968,0.12200001,0.12204999,475.23044505,58.01803392,0.122084
0.12187726,2017-06-24 01:45:00,0.12203778,0.12158707,0.12200001,311.56947236,37.94917889,0.12180005
0.1218,2017-06-24 01:50:00,0.12198705,0.12158703,0.12181243,272.38775736,33.18324664,0.12182356
0.12190001,2017-06-24 01:55:00,0.12190001,0.12160001,0.12186005,261.81115996,31.90356162,0.12185714
0.12197388,2017-06-24 02:00:00,0.12198705,0.12182959,0.12190001,150.72004599,18.37271923,0.12189963
