close,date,high,low,open,quoteVolume,volume,weightedAverage
0.01105664,2017-06-07 00:00:00,0.01129999,0.0110149,0.0112858,3146.63272264,34.95186241,0.0111077
0.0113,2017-06-07 00:05:00,0.01131253,0.01091214,0.01105664,7807.97340282,86.6318342,0.0110953
0.01104948,2017-06-07 00:10:00,0.011298,0.01104612,0.01122002,2483.55696599,27.76998608,0.01118153
0.01110004,2017-06-07 00:15:00,0.01110004,0.01102001,0.01109,1085.79759662,11.9952932,0.01104744
0.01116936,2017-06-07 00:20:00,0.01116936,0.01104999,0.0111,1734.72589034,19.27330126,0.01111028
0.01115785,2017-06-07 00:25:00,0.01116001,0.01115764,0.01116001,502.64105637,5.60867304,0.0111584
0.01112,2017-06-07 00:30:00,0.01115799,0.0111,0.01115785,1615.77063877,18.00645685,0.01114419
0.01123,2017-06-07 00:35:00,0.01123,0.011122,0.011142,1397.17450075,15.6066063,0.01117011
0.01146888,2017-06-07 00:40:00,0.01155,0.01120494,0.01123,6402.73083589,73.08499064,0.01141465
0.01137999,2017-06-07 00:45:00,0.01148,0.0113373,0.01146888,502.02894997,5.74188848,0.01143736
0.0114,2017-06-07 00:50:00,0.01144,0.0113469,0.0113469,1824.97966542,20.77804768,0.01138535
0.01149781,2017-06-07 00:55:00,0.01149781,0.0113888,0.0114,1698.76402957,19.39428394,0.0114167
0.01166968,2017-06-07 01:00:00,0.011725,0.01145181,0.01145181,3837.63867063,44.58610612,0.0116181
0.0117,2017-06-07 01:05:00,0.01171099,0.0116,0.01166968,4167.11968733,48.70525063,0.01168798
0.0117,2017-06-07 01:10:00,0.011744,0.01163,0.0117,2522.90351366,29.5109008,0.01169719
0.0115501,2017-06-07 01:15:00,0.01171355,0.0114601,0.0116999,3118.71669195,35.87812678,0.01150413
0.0115298,2017-06-07 01:20:00,0.0115501,0.01146609,0.01154,1037.95829394,11.94271963,0.01150597
0.01153796,2017-06-07 01:25:00,0.011538,0.01140003,0.01152999,1327.26050062,15.20857928,0.01145862
0.01137752,2017-06-07 01:30:00,0.01152998,0.01125001,0.01152998,2469.72444694,28.02360912,0.01134685
0.01143972,2017-06-07 01:35:00,0.01143973,0.01128897,0.01137,813.99915398,9.27990871,0.01140039
0.01147826,2017-06-07 01:40:00,0.01147827,0.01136205,0.01140001,2083.09370233,23.85160016,0.01145008
0.01143809,2017-06-07 01:45:00,0.01147827,0.01143809,0.01147601,717.36608273,8.23199076,0.01147529
0.01158325,2017-06-07 01:50:00,0.01158325,0.01135,0.01143,3088.70338192,35.39679025,0.01146008
0.01169999,2017-06-07 01:55:00,0.011744,0.01155024,0.01156,3673.249145,42.9104588,0.01168188
